respondent_id,region,area,sex,age,ethnicity,disability,education,employed,monthly_income_mdl
438,North,rural,Female,31,Moldovan,Yes,Secondary,1,5730
439,Centre,urban,Male,54,Moldovan,Yes,Vocational,1,9270
440,North,rural,Male,70,Romanian,No,Vocational,1,11820
441,Centre,rural,Female,31,Moldovan,No,Secondary,1,3430
442,North,rural,Male,38,Ukrainian,No,Secondary,0,
443,Centre,urban,Male,39,Romanian,No,Vocational,1,11130
444,North,rural,Female,58,Moldovan,No,Tertiary,0,
445,Chișinău,URBAN,Female,49,Moldovan,No,Tertiary,1,15180
446,Centre,urban,Female,28,Moldovan,No,Primary,1,4640
447,UTA Găgăuzia,rural,Female,63,Gagauz,No,Vocational,0,
448,Chișinău,urban,Male,53,Moldovan,No,Secondary,1,12290
449,UTA Găgăuzia,urban,Female,44,Moldovan,No,Secondary,0,
450,Centre,urban,Female,36,Ukrainian,No,Tertiary,0,
451,Centre,urban,Male,41,Moldovan,No,Secondary,1,7900
452,North,rural,Male,70,Gagauz,No,Secondary,0,
453,South,rural,Male,39,Moldovan,Yes,Secondary,0,
454,North,rural,Male,70,Moldovan,No,Primary,1,3180
455,Chișinău,urban,Female,25,Russian,No,Secondary,0,
456,UTA Găgăuzia,urban,Female,18,Roma,No,Tertiary,1,5850
457,Chișinău,urban,Female,25,Moldovan,No,Secondary,1,10380
458,UTA Găgăuzia,rural,Male,61,Moldovan,Yes,Secondary,1,4060
459,Centre,rural,Female,24,Moldovan,Yes,Secondary,1,3500
460,UTA Găgăuzia,urban,Male,46,Moldovan,No,Secondary,1,3860
461,North,rural,Female,27,Moldovan,No,Tertiary,1,5970
462,North,rural,Female,32,Moldovan,No,Secondary,1,3890
463,Centre,rural,Female,53,Romanian,No,Secondary,1,7100
464,South,urban,Male,44,Moldovan,No,Tertiary,1,10760
465,Centre,rural,Female,51,Ukrainian,No,Secondary,1,5280
466,Chișinău,urban,Female,41,Moldovan,No,Secondary,0,
467,UTA Găgăuzia,urban,Male,30,Ukrainian,No,Tertiary,0,
468,North,urban,Male,27,Moldovan,No,Vocational,0,
469,North,URBAN,Male,46,Moldovan,No,Vocational,1,9100
470,North,urban,Male,30,Moldovan,No,Secondary,0,
471,North,urban,Male,37,Moldovan,No,Primary,1,4930
472,South, rural,Female,54,Moldovan,No,Vocational,0,
473,North,urban,Male,58,Gagauz,No,Primary,0,
474,South,urban,Female,55,Romanian,No,Secondary,1,3850
475,South,rural,Female,32,Ukrainian,No,Tertiary,0,
476,Chișinău,urban,Female,31,Gagauz,No,Vocational,1,9210
477,Centre,rural,Female,21,Moldovan,No,Tertiary,1,8490
478,North,urban,Female,47,Moldovan,No,Secondary,1,5400
479,North,urban,Male,40,Gagauz,No,Primary,1,4890
480,North,urban,Female,40,Moldovan,No,Primary,0,
481,North,urban,Male,18,Moldovan,No,Tertiary,1,14880
482,Centre,urban,Male,41,Moldovan,No,Secondary,0,
483,Chișinău,urban,Female,25,Moldovan,No,Vocational,0,
484,North,urban,Female,44,Moldovan,No,Primary,0,
485,Chișinău,urban,Male,42,Moldovan,No,Primary,1,6640
486,North,RURAL,Female,32,Moldovan,Yes,Vocational,0,
487,Centre,rural,Female,56,Moldovan,No,Secondary,0,
488,Chișinău,urban,Female,27,Moldovan,No,Vocational,1,11970
489,North,urban,Male,45,Romanian,No,Tertiary,1,21460
490,North,urban,Female,62,Ukrainian,No,Secondary,1,6530
491,South,rural,Female,23,Bulgarian,No,Secondary,0,
492,North,urban,Male,40,Moldovan,No,Tertiary,1,9490
493,South,rural,Female,46,Russian,No,Secondary,1,3240
494,Centre,rural,Male,47,Gagauz,No,Secondary,0,
495,Chișinău,rural,Female,59,Ukrainian,No,Secondary,0,
496,Centre,urban,Female,49,Roma,Yes,Secondary,1,4780
497,North,urban,Male,46,Ukrainian,No,Secondary,1,10340
498,UTA Găgăuzia,urban,Male,36,Ukrainian,No,Vocational,1,5680
499,Centre,rural,Male,32,Gagauz,No,Primary,1,
500,South,rural,Female,45,Moldovan,No,Tertiary,1,
501,Chișinău,urban,Male,45,Russian,No,Secondary,1,17370
502,Centre,rural,Male,18,Bulgarian,No,Secondary,0,
503,North,urban,Male,57,Romanian,No,Primary,0,
504,Chișinău,urban,Female,58,Moldovan,No,Secondary,1,15900
505,Chișinău,urban,Female,38,Moldovan,No,Secondary,0,
506,South,rural,Female,65,Moldovan,No,Secondary,0,
507,Centre,rural,Female,59,Romanian,No,Secondary,0,
508,Centre,rural,Female,57,Moldovan,No,Tertiary,0,
509,Chișinău,urban,Female,18,Moldovan,No,Secondary,0,
510,Chișinău,rural,Female,50,Moldovan,No,Vocational,1,9940
511,Chișinău,urban,Female,35,Moldovan,No,Tertiary,1,25890
512,Centre,urban,Female,50,Moldovan,No,Primary,0,
513,South,rural,Female,40,Moldovan,Yes,Vocational,0,
514,UTA Găgăuzia,urban,Male,39,Moldovan,No,Secondary,1,4920
515,North,rural,Female,69,Moldovan,No,Secondary,0,
516,UTA Găgăuzia,rural,Male,39,Moldovan,No,Primary,0,
517,Centre,rural,Male,18,Moldovan,No,Vocational,1,13000
518,North,urban,Female,52,Moldovan,No,Vocational,0,
519,Chișinău,urban,Female,26,Moldovan,No,Tertiary,1,13590
520,Centre,urban,Female,35,Moldovan,No,Secondary,1,5350
521,Centre,urban,Female,61,Moldovan,No,Secondary,0,
522,North,rural,Female,47,Russian,No,Vocational,0,
523,Centre,rural,Male,44,Moldovan,No,Vocational,1,4740
524,Centre,urban,Female,68,Moldovan,No,Primary,0,
525,North,rural,Male,41,Romanian,Yes,Secondary,0,
526,Chișinău,urban,Female,31,Romanian,Yes,Vocational,0,
527,UTA Găgăuzia,rural,Female,33,Moldovan,No,Vocational,1,4380
528,Centre,rural,Male,37,Moldovan,No,Tertiary,0,
529,Chișinău,urban,Female,49,Ukrainian,No,Tertiary,1,16120
530,Centre,URBAN,Male,42,Moldovan,No,Secondary,1,6770
531,UTA Găgăuzia,rural,Female,28,Moldovan,No,Vocational,0,
532,Centre,URBAN,Female,57,Moldovan,No,Primary,0,
533,North,urban,Female,50,Moldovan,No,Secondary,1,6180
534,Chișinău,URBAN,Male,37,Moldovan,No,Vocational,1,14300
535,North,rural,Female,25,Moldovan,Yes,Vocational,1,7910
536,Chișinău,urban,Female,41,Moldovan,No,Primary,0,
537,South,rural,Female,18,Ukrainian,No,Tertiary,1,6930
538,South,urban,Female,55,Moldovan,No,Vocational,1,9790
539,Centre,rural,Male,24,Russian,No,Secondary,1,7260
540,North,urban,Female,18,Moldovan,No,Primary,0,
541,Chișinău,urban,Male,46,Moldovan,No,Tertiary,1,9310
542,Centre,urban,Female,53,Moldovan,No,Secondary,0,
543,UTA Găgăuzia,rural,Female,35,Moldovan,No,Primary,1,4090
544,Centre,urban,Male,58,Moldovan,No,Vocational,1,10020
545,Centre,rural,Male,60,Moldovan,No,Tertiary,1,9440
546,North,urban,Female,18,Gagauz,No,Vocational,1,6060
547,Centre,rural,Female,47,Moldovan,Yes,Primary,0,
548,Centre,urban,Female,25,Moldovan,No,Secondary,0,
549,Centre,rural,Male,33,Gagauz,No,Secondary,0,
550,Centre,rural,Female,38,Moldovan,No,Secondary,0,
551,North, rural,Female,42,Moldovan,Yes,Secondary,1,6210
552,North,urban,Male,60,Bulgarian,No,Tertiary,1,10230
553,Centre,urban,Female,45,Bulgarian,No,Secondary,1,4120
554,South,urban,Female,33,Moldovan,No,Secondary,0,
555,North,urban,Female,46,Moldovan,No,Vocational,0,
556,North,rural,Female,42,Moldovan,No,Vocational,1,7520
557,Centre,rural,Female,30,Moldovan,No,Tertiary,1,6970
558,Centre,urban,Female,36,Moldovan,No,Primary,1,4520
559,North,rural,Female,37,Moldovan,No,Secondary,1,4880
560,Chișinău,urban,Male,41,Moldovan,No,Tertiary,1,17080
561,North,urban,Male,39,Romanian,No,Vocational,1,5340
562,North,urban,Female,21,Moldovan,No,Vocational,1,5290
563,Centre,RURAL,Female,46,Moldovan,No,Vocational,0,
564,South,rural,Male,44,Roma,No,Secondary,0,
565,North,urban,Female,23,Moldovan,No,Tertiary,1,7740
566,Chișinău,urban,Male,23,Russian,No,Secondary,1,4820
567,North,rural,Male,29,Ukrainian,No,Vocational,0,
568,North,rural,Female,49,Russian,No,Secondary,1,9400
569,Centre,rural,Male,42,Romanian,No,Secondary,1,3530
570,Centre, urban,Female,22,Moldovan,No,Vocational,1,8900
571,Centre,urban,Male,59,Moldovan,No,Vocational,0,
572,Chișinău,urban,Male,18,Moldovan,No,Vocational,1,9880
573,North,rural,Female,54,Moldovan,No,Primary,0,
574,Chișinău,Urban,Male,18,Moldovan,No,Secondary,0,
575,South,urban,Female,50,Moldovan,No,Secondary,0,
576,Chișinău,urban,Female,43,Russian,No,Vocational,1,8370
577,Chișinău,urban,Female,49,Moldovan,No,Vocational,1,10160
578,North,urban,Male,64,Moldovan,No,Secondary,1,
579,Chișinău,urban,Female,50,Moldovan,No,Secondary,0,
580,South,urban,Male,70,Moldovan,No,Secondary,1,6220
581,South,rural,Male,26,Moldovan,No,Tertiary,0,
582,Centre,rural,Female,53,Moldovan,No,Secondary,1,7650
583,Chișinău,urban,Female,51,Moldovan,No,Secondary,1,7870
584,Centre,urban,Female,28,Moldovan,No,Secondary,0,
585,Centre,urban,Female,46,Moldovan,No,Secondary,1,6080
586,UTA Găgăuzia,rural,Female,43,Moldovan,No,Vocational,1,6200
587,Chișinău,urban,Female,43,Moldovan,No,Tertiary,1,14730
588,North,rural,Male,35,Moldovan,No,Vocational,0,
589,Centre,rural,Female,18,Ukrainian,No,Secondary,1,5790
590,South,rural,Male,41,Gagauz,No,Primary,0,
591,Centre,rural,Female,29,Moldovan,No,Secondary,0,
592,Chișinău,urban,Female,47,Roma,No,Secondary,1,3830
593,South,urban,Female,36,Moldovan,No,Tertiary,1,7040
594,UTA Găgăuzia,rural,Male,36,Moldovan,No,Tertiary,1,5140
595,North, rural,Female,41,Moldovan,No,Vocational,1,3860
596,UTA Găgăuzia,rural,Female,47,Romanian,No,Secondary,1,3560
597,Centre,urban,Male,47,Moldovan,No,Primary,1,5430
598,Centre,urban,Female,42,,No,Primary,1,4220
599,South,urban,Male,32,Moldovan,No,Vocational,0,
600,North,rural,Male,47,Moldovan,No,Secondary,1,5270
601,Chișinău,rural,Male,60,Moldovan,No,Secondary,0,
602,South,rural,Female,41,Moldovan,No,Secondary,1,3620
603,Chișinău,urban,Female,56,Moldovan,No,Primary,1,6290
604,South,rural,Female,38,Moldovan,No,Secondary,1,5910
605,Chișinău,urban,Female,44,Moldovan,No,Vocational,1,16640
606,South,urban,Female,43,Ukrainian,No,Vocational,1,5240
607,North,rural,Male,33,Moldovan,No,Tertiary,1,13920
608,South,urban,Female,31,Russian,No,Tertiary,1,9050
609,Centre,urban,Female,32,Bulgarian,No,Secondary,1,3700
610,Chișinău,urban,Male,32,Moldovan,No,Secondary,0,
611,Centre,urban,Male,28,Moldovan,No,Secondary,1,4550
612,Centre,rural,Female,41,Roma,No,Secondary,1,3900
613,North,rural,Male,27,Moldovan,No,Primary,1,6900
614,Chișinău,urban,Male,33,Moldovan,No,Secondary,0,
615,North,rural,Male,21,Moldovan,No,Secondary,0,
616,Centre,urban,Male,49,Moldovan,No,Primary,0,
617,North,rural,Male,60,Moldovan,No,Secondary,0,
618,Centre,urban,Male,54,Moldovan,No,Secondary,0,
619,Centre,RURAL,Female,31,Russian,No,Tertiary,0,
620,South,rural,Female,70,Moldovan,No,Vocational,1,8150
621,Chișinău,Urban,Female,24,Romanian,No,Secondary,0,
622,Chișinău,urban,Female,49,Moldovan,No,Secondary,1,11670
623,North,rural,Female,33,Moldovan,No,Vocational,1,5380
624,Centre,URBAN,Female,47,Moldovan,No,Tertiary,0,
625,North,rural,Male,66,Moldovan,No,Tertiary,1,10590
626,North,urban,Female,50,Moldovan,No,Tertiary,0,
627,Centre,rural,Female,43,Moldovan,No,Vocational,0,
628,Chișinău,urban,Female,41,Ukrainian,No,Tertiary,0,
629,North,urban,Female,32,Moldovan,No,Primary,0,
630,Chișinău,urban,Male,47,Moldovan,Yes,Secondary,0,
631,Chișinău,urban,Male,46,Ukrainian,No,Tertiary,1,10260
632,Centre,rural,Male,62,Moldovan,No,Secondary,0,
633,Centre,urban,Female,41,Moldovan,No,Secondary,0,
634,South,rural,Female,68,Moldovan,No,Vocational,1,9090
635,North,urban,Female,46,Moldovan,No,Secondary,1,6000
636,South,rural,Female,38,Romanian,No,Vocational,1,6380
637,North,rural,Male,38,Moldovan,No,Secondary,1,4010
638,Centre,rural,Male,48,Moldovan,No,Tertiary,1,
639,Centre,rural,Male,42,Moldovan,No,Vocational,1,5560
640,Centre,urban,Male,34,Moldovan,No,Tertiary,1,15790
641,North,rural,Female,25,Moldovan,No,Tertiary,1,7140
642,Chișinău, urban,Female,20,Moldovan,No,Tertiary,0,
643,Chișinău,urban,Male,46,Moldovan,No,Secondary,1,11130
644,UTA Găgăuzia,urban,Male,41,Moldovan,No,Secondary,1,9940
645,UTA Găgăuzia,urban,Female,18,Moldovan,No,Secondary,0,
646,Chișinău,urban,Male,28,Moldovan,No,Vocational,1,16940
647,South,urban,Male,36,Moldovan,No,Vocational,1,9480
648,Centre,rural,Male,42,Moldovan,No,Secondary,1,5350
649,North,rural,Male,18,Moldovan,No,Vocational,0,
650,Chișinău,urban,Female,31,Moldovan,No,Primary,0,
651,North,urban,Female,24,Moldovan,No,Tertiary,1,6380
652,Chișinău,urban,Female,43,Moldovan,No,Vocational,1,
653,South,urban,Female,22,Moldovan,No,Primary,1,3230
654,Centre,rural,Male,46,Ukrainian,No,Vocational,1,5260
655,Centre,urban,Female,25,Romanian,No,Secondary,1,7170
656,Centre,rural,Female,49,Moldovan,No,Vocational,1,7270
657,Centre,urban,Male,47,Moldovan,No,Tertiary,1,13920
658,Chișinău,rural,Male,44,Moldovan,No,Tertiary,1,22220
659,South,urban,Male,30,Moldovan,No,Secondary,0,
660,Chișinău,urban,Male,34,Moldovan,No,Tertiary,0,
661,Centre,rural,Male,48,Moldovan,No,Tertiary,0,
662,Chișinău,urban,Male,50,Gagauz,No,Secondary,1,10230
663,South,urban,Female,32,Bulgarian,No,Tertiary,1,7650
664,Centre,urban,Female,70,Moldovan,No,Secondary,1,8770
665,South,urban,Male,18,Moldovan,No,Secondary,1,2940
666,South,urban,Female,48,Moldovan,No,Primary,0,
667,Centre,rural,Male,57,Moldovan,No,Tertiary,1,10760
668,South,urban,Female,50,Moldovan,No,Secondary,0,
669,Centre,urban,Male,45,Moldovan,No,Secondary,0,
670,Centre,urban,Male,49,Ukrainian,No,Primary,1,4870
671,Centre,urban,Male,45,Moldovan,No,Secondary,1,5790
672,South,urban,Female,61,Moldovan,No,Vocational,0,
673,South,urban,Female,70,Moldovan,No,Vocational,0,
674,Centre,urban,Female,42,Moldovan,No,Secondary,1,6510
675,UTA Găgăuzia,rural,Female,47,Roma,Yes,Tertiary,1,3860
676,South,urban,Female,53,Moldovan,Yes,Vocational,0,
677,Centre,urban,Female,23,Moldovan,No,Secondary,0,
678,North,rural,Female,51,Moldovan,No,Vocational,0,
679,North,rural,Female,54,Bulgarian,Yes,Secondary,1,
680,South,rural,Male,29,Moldovan,Yes,Tertiary,0,
681,Chișinău,urban,Male,33,Ukrainian,No,Primary,0,
682,North,urban,Male,58,Moldovan,No,Secondary,1,7830
683,North,rural,Male,33,Romanian,No,Tertiary,1,10640
684,Centre,rural,Male,31,Ukrainian,No,Tertiary,1,14270
685,North,rural,Female,38,Moldovan,No,Secondary,0,
686,South,urban,Male,37,Ukrainian,No,Primary,1,3480
687,North,urban,Female,54,Moldovan,No,Primary,0,
688,Centre,rural,Male,23,Moldovan,No,Secondary,1,8530
689,North,urban,Female,26,Ukrainian,Yes,Secondary,0,
690,UTA Găgăuzia,urban,Female,41,Moldovan,No,Secondary,1,5840
691,South,rural,Male,62,Moldovan,No,Secondary,0,
692,Chișinău,urban,Male,38,Moldovan,No,Secondary,0,
693,South,urban,Female,48,Moldovan,No,Secondary,0,
694,South,urban,Male,70,Moldovan,No,Vocational,1,
695,South,urban,Male,57,Russian,No,Secondary,0,
696,South,rural,Female,54,Moldovan,No,Secondary,1,4400
697,UTA Găgăuzia,urban,Male,50,Moldovan,No,Secondary,1,5540
698,UTA Găgăuzia,urban,Female,43,Moldovan,No,Secondary,1,6240
699,South,rural,Female,50,Moldovan,No,Vocational,0,
700,Centre,rural,Female,38,Moldovan,No,Tertiary,1,6830
701,Chișinău,urban,Female,44,Moldovan,No,Tertiary,1,9930
702,Chișinău,urban,Female,45,Moldovan,No,Primary,0,
703,North,rural,Female,53,Moldovan,No,Primary,0,
704,UTA Găgăuzia,rural,Female,47,Moldovan,No,Secondary,1,2990
705,South,rural,Male,64,Moldovan,No,Secondary,1,5490
706,North,urban,Female,44,Moldovan,No,Secondary,1,5390
707,North,urban,Female,31,Moldovan,Yes,Secondary,0,
708,Chișinău,URBAN,Male,35,Moldovan,No,Secondary,0,
709,Chișinău,urban,Female,21,Moldovan,No,Primary,0,
710,Centre,urban,Female,50,Romanian,No,Tertiary,1,10100
711,North,rural,Female,52,Moldovan,No,Tertiary,1,5660
712,Centre,urban,Male,18,Moldovan,No,Secondary,0,
713,North,rural,Female,53,Roma,No,Vocational,1,4100
714,Chișinău,urban,Male,49,Moldovan,No,Vocational,1,8980
715,Centre,urban,Female,54,Moldovan,No,Primary,0,
716,Chișinău,urban,Male,40,Moldovan,No,Vocational,1,9740
717,North,rural,Female,29,Moldovan,No,Vocational,1,9720
718,Chișinău,urban,Male,25,Moldovan,No,Secondary,1,12250
719,Centre,rural,Female,29,Moldovan,No,Secondary,1,6050
720,Chișinău,urban,Female,52,Moldovan,No,Tertiary,1,10790
721,Chișinău,urban,Female,56,Gagauz,No,Tertiary,1,12440
722,Chișinău,urban,Female,46,Gagauz,No,Vocational,1,7900
723,South,rural,Female,32,Moldovan,Yes,Tertiary,0,
724,Chișinău,rural,Female,56,Moldovan,Yes,Primary,0,
725,Chișinău,urban,Male,47,Romanian,No,Secondary,1,7860
726,Centre, urban,Male,18,Russian,No,Vocational,0,
727,UTA Găgăuzia,rural,Male,35,Moldovan,No,Secondary,1,4470
728,Centre,rural,Male,66,Moldovan,No,Vocational,0,
729,UTA Găgăuzia,rural,Male,43,Moldovan,No,Vocational,1,2930
730,North,urban,Female,18,Moldovan,No,Tertiary,1,7920
731,Centre,urban,Male,42,Moldovan,No,Secondary,1,4930
732,South,urban,Female,38,Moldovan,No,Tertiary,1,10160
733,South,urban,Male,53,Moldovan,No,Secondary,0,
734,Centre, urban,Female,44,Moldovan,No,Secondary,1,5000
735,Chișinău,urban,Male,40,Moldovan,No,Tertiary,1,22810
736,North,urban,Female,54,Moldovan,No,Tertiary,1,12150
737,South,rural,Female,54,Moldovan,No,Secondary,1,4590
738,Centre,urban,Male,39,Moldovan,No,Tertiary,1,11960
739,Centre,rural,Male,59,Moldovan,No,Vocational,1,7000
740,North,urban,Male,45,Moldovan,No,Secondary,1,5440
741,Centre,urban,Male,32,Moldovan,No,Primary,1,5330
742,North,rural,Female,49,Moldovan,No,Secondary,1,8400
743,Centre,urban,Male,70,Ukrainian,No,Secondary,0,
744,North, urban,Male,29,Moldovan,No,Secondary,1,5200
745,North,urban,Female,55,Moldovan,No,Vocational,1,5150
746,South,rural,Male,70,Russian,No,Secondary,0,
747,Centre,rural,Female,46,Moldovan,No,Secondary,0,
748,North,urban,Male,22,Russian,No,Secondary,1,14990
749,North,urban,Male,45,Ukrainian,No,Primary,1,3290
750,Centre,urban,Female,59,Russian,Yes,Vocational,0,
751,Chișinău,urban,Male,46,Moldovan,No,Secondary,1,8990
752,Centre,urban,Female,39,Bulgarian,Yes,Secondary,1,7560
753,UTA Găgăuzia,rural,Female,42,Moldovan,No,Secondary,0,
754,Chișinău,urban,Female,70,Moldovan,No,Secondary,0,
755,North,urban,Female,41,Ukrainian,No,Primary,0,
756,North,urban,Female,20,Moldovan,No,Secondary,0,
757,Chișinău,urban,Female,38,Moldovan,No,Primary,1,9470
758,Centre,urban,Male,39,Moldovan,No,Vocational,1,7150
759,Centre,rural,Male,27,Bulgarian,No,Tertiary,0,
760,Chișinău,urban,Female,41,Bulgarian,No,Tertiary,1,21120
761,North,urban,Male,18,Moldovan,No,Secondary,1,
762,Chișinău,urban,Female,54,Moldovan,No,Tertiary,1,16220
763,Centre,rural,Female,66,Roma,No,Secondary,0,
764,North,rural,Male,46,Moldovan,Yes,Secondary,0,
765,Centre,urban,Female,55,Moldovan,No,Primary,0,
766,South,rural,Female,62,Ukrainian,Yes,Secondary,0,
767,Chișinău,urban,Male,18,Moldovan,No,Primary,1,7560
768,UTA Găgăuzia,urban,Male,41,Moldovan,No,Vocational,0,
769,North,rural,Male,43,Ukrainian,No,Secondary,0,
770,North,rural,Male,70,Moldovan,No,Secondary,0,
771,Chișinău,urban,Male,32,Moldovan,No,Vocational,1,8700
772,Chișinău,urban,Male,45,Moldovan,No,Secondary,1,11980
773,South,urban,Female,59,Moldovan,No,Vocational,1,9650
774,UTA Găgăuzia,rural,Female,26,Moldovan,No,Vocational,1,6290
775,South,rural,Male,41,Ukrainian,No,Vocational,1,4710
776,North,rural,Female,42,Moldovan,Yes,Secondary,1,5290
777,Centre,urban,Male,59,Ukrainian,No,Primary,1,3770
778,South,rural,Male,25,Moldovan,No,Primary,1,2640
779,Centre,urban,Male,44,Moldovan,No,Vocational,1,9280
780,South,urban,Female,66,Moldovan,No,Vocational,0,
781,North,urban,Male,59,Ukrainian,No,Secondary,1,8590
782,UTA Găgăuzia,urban,Female,50,Moldovan,No,Secondary,1,5200
783,Centre,rural,Male,41,Moldovan,No,Vocational,0,
784,North, rural,Male,32,Moldovan,No,Vocational,1,6080
785,Chișinău,urban,Male,23,Moldovan,No,Tertiary,1,22720
786,North,urban,Female,34,Moldovan,No,Primary,1,4560
787,Chișinău,URBAN,Male,35,Gagauz,Yes,Secondary,0,
788,Centre,rural,Male,18,Romanian,No,Secondary,1,5590
789,North,rural,Female,40,Roma,No,Tertiary,0,
790,Centre,rural,Male,40,Moldovan,No,Secondary,0,
791,North,urban,Female,38,Moldovan,No,Secondary,1,10020
792,Chișinău,urban,Female,50,Moldovan,No,Secondary,1,8660
793,Centre,urban,Male,23,Moldovan,No,Secondary,1,6720
794,Centre,rural,Female,36,Moldovan,No,Tertiary,0,
795,North,rural,Male,41,Moldovan,Yes,Secondary,1,7170
796,Chișinău,urban,Female,67,Bulgarian,No,Secondary,0,
797,North,urban,Male,66,Ukrainian,No,Tertiary,0,
798,Centre,urban,Male,49,Moldovan,No,Secondary,0,
799,South,Rural,Female,30,Moldovan,No,Secondary,1,3370
800,North,urban,Male,36,Moldovan,No,Vocational,1,14020
801,North,urban,Female,49,Moldovan,No,Secondary,0,
802,Centre,urban,Male,24,Bulgarian,No,Primary,0,
803,North,rural,Male,18,Gagauz,No,Secondary,0,
804,North,rural,Male,42,Moldovan,No,Vocational,1,11180
805,UTA Găgăuzia,urban,Female,50,Moldovan,No,Tertiary,0,
806,UTA Găgăuzia,rural,Male,35,Moldovan,Yes,Vocational,1,5320
807,Chișinău,urban,Male,40,Ukrainian,No,Tertiary,1,25080
808,Centre,urban,Male,22,Moldovan,No,Tertiary,1,13500
809,Chișinău,urban,Female,61,Moldovan,No,Vocational,0,
810,North,rural,Female,37,Roma,No,Tertiary,0,
811,Chișinău,urban,Male,41,Moldovan,Yes,Tertiary,1,29240
812,Chișinău,urban,Male,23,Romanian,No,Tertiary,1,16420
813,Chișinău,urban,Male,57,Moldovan,No,Secondary,1,8040
814,Chișinău,urban,Female,42,Moldovan,No,Tertiary,1,13920
815,Chișinău,rural,Female,27,Moldovan,No,Tertiary,0,
816,North,urban,Male,30,Moldovan,No,Vocational,1,5510
817,UTA Găgăuzia,rural,Male,48,Ukrainian,No,Tertiary,1,8680
818,Centre,rural,Female,51,Moldovan,No,Vocational,0,
819,Centre,rural,Female,61,Moldovan,No,Primary,0,
820,Centre,rural,Female,31,Moldovan,No,Vocational,1,6680
821,Centre,urban,Male,34,Russian,No,Secondary,1,6450
822,North,rural,Male,69,Moldovan,No,Tertiary,1,17280
823,North,urban,Male,41,Moldovan,No,Secondary,1,3710
824,Centre,Rural,Female,62,Romanian,No,Primary,0,
